iter,t_ns,dt_ns,jitter_ns,miss,workload_ratio,cpu_load,mode
1790,4563308849831,20006497,6497,0,0.7,25.0,NORMAL
1791,4563328845027,19995196,4804,0,0.7,25.0,NORMAL
1792,4563348850252,20005225,5225,0,0.7,25.0,NORMAL
1793,4563368856850,20006598,6598,0,0.7,25.0,NORMAL
1794,4563388850743,19993893,6107,0,0.7,25.0,NORMAL
1795,4563408850077,19999334,666,0,0.7,25.0,NORMAL
1796,4563428850904,20000827,827,0,0.7,25.0,NORMAL
1797,4563448851370,20000466,466,0,0.7,25.0,NORMAL
1798,4563468850033,19998663,1337,0,0.7,25.0,NORMAL
1799,4563488851420,20001387,1387,0,0.7,25.0,NORMAL
1800,4563508844623,19993203,6797,0,0.7,25.0,NORMAL
1801,4563528843536,19998913,1087,0,0.7,25.0,NORMAL
1802,4563548870471,20026935,26935,0,0.7,25.0,NORMAL
1803,4563568849537,19979066,20934,0,0.7,25.0,NORMAL
1804,4563588856976,20007439,7439,0,0.7,25.0,NORMAL
1805,4563608850069,19993093,6907,0,0.7,25.0,NORMAL
1806,4563628855955,20005886,5886,0,0.7,25.0,NORMAL
1807,4563648850339,19994384,5616,0,0.7,25.0,NORMAL
1808,4563668856055,20005716,5716,0,0.7,25.0,NORMAL
1809,4563688853625,19997570,2430,0,0.7,25.0,NORMAL
1810,4563708856436,20002811,2811,0,0.7,25.0,NORMAL
1811,4563728856712,20000276,276,0,0.7,25.0,NORMAL
1812,4563748856336,19999624,376,0,0.7,25.0,NORMAL
1813,4563768854608,19998272,1728,0,0.7,25.0,NORMAL
1814,4563788856877,20002269,2269,0,0.7,25.0,NORMAL
1815,4563808855660,19998783,1217,0,0.7,25.0,NORMAL
1816,4563828857889,20002229,2229,0,0.7,25.0,NORMAL
1817,4563848846353,19988464,11536,0,0.7,25.0,NORMAL
1818,4563868855595,20009242,9242,0,0.7,25.0,NORMAL
1819,4563888855300,19999705,295,0,0.7,25.0,NORMAL
1820,4563908844064,19988764,11236,0,0.7,25.0,NORMAL
1821,4563928856202,20012138,12138,0,0.7,25.0,NORMAL
1822,4563948856648,20000446,446,0,0.7,25.0,NORMAL
1823,4563968856533,19999885,115,0,0.7,25.0,NORMAL
1824,4563988857149,20000616,616,0,0.7,25.0,NORMAL
1825,4564008849149,19992000,8000,0,0.7,25.0,NORMAL
1826,4564028848192,19999043,957,0,0.7,25.0,NORMAL
1827,4564048856713,20008521,8521,0,0.7,25.0,NORMAL
1828,4564068857480,20000767,767,0,0.7,25.0,NORMAL
1829,4564088859158,20001678,1678,0,0.7,25.0,NORMAL
1830,4564108855086,19995928,4072,0,0.7,25.0,NORMAL
1831,4564128846615,19991529,8471,0,0.7,25.0,NORMAL
1832,4564148853423,20006808,6808,0,0.7,25.0,NORMAL
1833,4564168851244,19997821,2179,0,0.7,25.0,NORMAL
1834,4564188848484,19997240,2760,0,0.7,25.0,NORMAL
1835,4564208850693,20002209,2209,0,0.7,25.0,NORMAL
1836,4564228851009,20000316,316,0,0.7,25.0,NORMAL
1837,4564248850312,19999303,697,0,0.7,25.0,NORMAL
1838,4564268858874,20008562,8562,0,0.7,25.0,NORMAL
1839,4564288851284,19992410,7590,0,0.7,25.0,NORMAL
1840,4564308849476,19998192,1808,0,0.7,25.0,NORMAL
1841,4564328850814,20001338,1338,0,0.7,25.0,NORMAL
1842,4564348849276,19998462,1538,0,0.7,25.0,NORMAL
1843,4564368851916,20002640,2640,0,0.7,25.0,NORMAL
1844,4564388850749,19998833,1167,0,0.7,25.0,NORMAL
1845,4564408843460,19992711,7289,0,0.7,25.0,NORMAL
1846,4564428850589,20007129,7129,0,0.7,25.0,NORMAL
1847,4564448850103,19999514,486,0,0.7,25.0,NORMAL
1848,4564468850539,20000436,436,0,0.7,25.0,NORMAL
1849,4564488851035,20000496,496,0,0.7,25.0,NORMAL
1850,4564508851260,20000225,225,0,0.7,25.0,NORMAL
1851,4564528850845,19999585,415,0,0.7,25.0,NORMAL
1852,4564548851251,20000406,406,0,0.7,25.0,NORMAL
1853,4564568850204,19998953,1047,0,0.7,25.0,NORMAL
1854,4564588850199,19999995,5,0,0.7,25.0,NORMAL
1855,4564608857247,20007048,7048,0,0.7,25.0,NORMAL
1856,4564628850990,19993743,6257,0,0.7,25.0,NORMAL
1857,4564648853170,20002180,2180,0,0.7,25.0,NORMAL
1858,4564668849187,19996017,3983,0,0.7,25.0,NORMAL
1859,4564688850405,20001218,1218,0,0.7,25.0,NORMAL
1860,4564708845150,19994745,5255,0,0.7,25.0,NORMAL
1861,4564728857348,20012198,12198,0,0.7,25.0,NORMAL
1862,4564748850009,19992661,7339,0,0.7,25.0,NORMAL
1863,4564768850936,20000927,927,0,0.7,25.0,NORMAL
1864,4564788857624,20006688,6688,0,0.7,25.0,NORMAL
1865,4564808856958,19999334,666,0,0.7,25.0,NORMAL
1866,4564828857684,20000726,726,0,0.7,25.0,NORMAL
1867,4564848857499,19999815,185,0,0.7,25.0,NORMAL
1868,4564868844550,19987051,12949,0,0.7,25.0,NORMAL
1869,4564888856547,20011997,11997,0,0.7,25.0,NORMAL
1870,4564908845822,19989275,10725,0,0.7,25.0,NORMAL
1871,4564928951576,20105754,105754,0,0.7,25.0,NORMAL
1872,4564948856733,19905157,94843,0,0.7,25.0,NORMAL
1873,4564968856618,19999885,115,0,0.7,25.0,NORMAL
1874,4564988855551,19998933,1067,0,0.7,25.0,NORMAL
1875,4565008843483,19987932,12068,0,0.7,25.0,NORMAL
1876,4565028843779,20000296,296,0,0.7,25.0,NORMAL
1877,4565048850437,20006658,6658,0,0.7,25.0,NORMAL
1878,4565068850362,19999925,75,0,0.7,25.0,NORMAL
1879,4565088850367,20000005,5,0,0.7,25.0,NORMAL
1880,4565108851283,20000916,916,0,0.7,25.0,NORMAL
1881,4565128850547,19999264,736,0,0.7,25.0,NORMAL
1882,4565148843770,19993223,6777,0,0.7,25.0,NORMAL
1883,4565168844195,20000425,425,0,0.7,25.0,NORMAL
1884,4565188852586,20008391,8391,0,0.7,25.0,NORMAL
1885,4565208865466,20012880,12880,0,0.7,25.0,NORMAL
1886,4565228846675,19981209,18791,0,0.7,25.0,NORMAL
1887,4565248850658,20003983,3983,0,0.7,25.0,NORMAL
1888,4565268844802,19994144,5856,0,0.7,25.0,NORMAL
1889,4565288843966,19999164,836,0,0.7,25.0,NORMAL
1890,4565308851906,20007940,7940,0,0.7,25.0,NORMAL
1891,4565328846120,19994214,5786,0,0.7,25.0,NORMAL
1892,4565348850032,20003912,3912,0,0.7,25.0,NORMAL
1893,4565368917985,20067953,67953,0,0.7,25.0,NORMAL
1894,4565388851365,19933380,66620,0,0.7,25.0,NORMAL
1895,4565408850408,19999043,957,0,0.7,25.0,NORMAL
1896,4565428850414,20000006,6,0,0.7,25.0,NORMAL
1897,4565448843726,19993312,6688,0,0.7,25.0,NORMAL
1898,4565468851075,20007349,7349,0,0.7,25.0,NORMAL
1899,4565488843245,19992170,7830,0,0.7,25.0,NORMAL
1900,4565508847218,20003973,3973,0,0.7,25.0,NORMAL
1901,4565528846401,19999183,817,0,0.7,25.0,NORMAL
1902,4565548844242,19997841,2159,0,0.7,25.0,NORMAL
1903,4565568850359,20006117,6117,0,0.7,25.0,NORMAL
1904,4565588849773,19999414,586,0,0.7,25.0,NORMAL
1905,4565608856611,20006838,6838,0,0.7,25.0,NORMAL
1906,4565628855725,19999114,886,0,0.7,25.0,NORMAL
1907,4565648855629,19999904,96,0,0.7,25.0,NORMAL
1908,4565668849994,19994365,5635,0,0.7,25.0,NORMAL
1909,4565688856882,20006888,6888,0,0.7,25.0,NORMAL
1910,4565708854593,19997711,2289,0,0.7,25.0,NORMAL
1911,4565728845852,19991259,8741,0,0.7,25.0,NORMAL
1912,4565748849784,20003932,3932,0,0.7,25.0,NORMAL
1913,4565768857433,20007649,7649,0,0.7,25.0,NORMAL
1914,4565788858831,20001398,1398,0,0.7,25.0,NORMAL
1915,4565808856562,19997731,2269,0,0.7,25.0,NORMAL
1916,4565828850776,19994214,5786,0,0.7,25.0,NORMAL
1917,4565848850320,19999544,456,0,0.7,25.0,NORMAL
1918,4565868850015,19999695,305,0,0.7,25.0,NORMAL
1919,4565888850060,20000045,45,0,0.7,25.0,NORMAL
1920,4565908843413,19993353,6647,0,0.7,25.0,NORMAL
1921,4565928843508,20000095,95,0,0.7,25.0,NORMAL
1922,4565948852711,20009203,9203,0,0.7,25.0,NORMAL
1923,4565968845813,19993102,6898,0,0.7,25.0,NORMAL
1924,4565988850567,20004754,4754,0,0.7,25.0,NORMAL
1925,4566008849380,19998813,1187,0,0.7,25.0,NORMAL
1926,4566028846539,19997159,2841,0,0.7,25.0,NORMAL
1927,4566048843970,19997431,2569,0,0.7,25.0,NORMAL
1928,4566068850918,20006948,6948,0,0.7,25.0,NORMAL
1929,4566088849781,19998863,1137,0,0.7,25.0,NORMAL
1930,4566108853232,20003451,3451,0,0.7,25.0,NORMAL
1931,4566128845954,19992722,7278,0,0.7,25.0,NORMAL
1932,4566148844276,19998322,1678,0,0.7,25.0,NORMAL
1933,4566168843740,19999464,536,0,0.7,25.0,NORMAL
1934,4566188850898,20007158,7158,0,0.7,25.0,NORMAL
1935,4566208850433,19999535,465,0,0.7,25.0,NORMAL
1936,4566228850688,20000255,255,0,0.7,25.0,NORMAL
1937,4566248854971,20004283,4283,0,0.7,25.0,NORMAL
1938,4566268851600,19996629,3371,0,0.7,25.0,NORMAL
1939,4566288849952,19998352,1648,0,0.7,25.0,NORMAL
1940,4566308850619,20000667,667,0,0.7,25.0,NORMAL
1941,4566328851185,20000566,566,0,0.7,25.0,NORMAL
1942,4566348850579,19999394,606,0,0.7,25.0,NORMAL
1943,4566368844212,19993633,6367,0,0.7,25.0,NORMAL
1944,4566388843746,19999534,466,0,0.7,25.0,NORMAL
1945,4566408843691,19999945,55,0,0.7,25.0,NORMAL
1946,4566428843536,19999845,155,0,0.7,25.0,NORMAL
1947,4566448845154,20001618,1618,0,0.7,25.0,NORMAL
1948,4566468854477,20009323,9323,0,0.7,25.0,NORMAL
1949,4566488850464,19995987,4013,0,0.7,25.0,NORMAL
1950,4566508843506,19993042,6958,0,0.7,25.0,NORMAL
1951,4566528850895,20007389,7389,0,0.7,25.0,NORMAL
1952,4566548850440,19999545,455,0,0.7,25.0,NORMAL
1953,4566568850956,20000516,516,0,0.7,25.0,NORMAL
1954,4566588857232,20006276,6276,0,0.7,25.0,NORMAL
1955,4566608850355,19993123,6877,0,0.7,25.0,NORMAL
1956,4566628856221,20005866,5866,0,0.7,25.0,NORMAL
1957,4566648857468,20001247,1247,0,0.7,25.0,NORMAL
1958,4566668855660,19998192,1808,0,0.7,25.0,NORMAL
1959,4566688856727,20001067,1067,0,0.7,25.0,NORMAL
1960,4566708857473,20000746,746,0,0.7,25.0,NORMAL
1961,4566729075489,20218016,218016,0,0.7,25.0,NORMAL
1962,4566748856462,19780973,219027,0,0.7,25.0,NORMAL
1963,4566768856457,19999995,5,0,0.7,25.0,NORMAL
1964,4566788857183,20000726,726,0,0.7,25.0,NORMAL
1965,4566808855535,19998352,1648,0,0.7,25.0,NORMAL
1966,4566828857394,20001859,1859,0,0.7,25.0,NORMAL
1967,4566848859603,20002209,2209,0,0.7,25.0,NORMAL
1968,4566868846945,19987342,12658,0,0.7,25.0,NORMAL
1969,4566888855335,20008390,8390,0,0.7,25.0,NORMAL
1970,4566908857595,20002260,2260,0,0.7,25.0,NORMAL
1971,4566928857279,19999684,316,0,0.7,25.0,NORMAL
1972,4566948857194,19999915,85,0,0.7,25.0,NORMAL
1973,4566968860936,20003742,3742,0,0.7,25.0,NORMAL
1974,4566988857124,19996188,3812,0,0.7,25.0,NORMAL
1975,4567008851258,19994134,5866,0,0.7,25.0,NORMAL
1976,4567028846675,19995417,4583,0,0.7,25.0,NORMAL
1977,4567048857540,20010865,10865,0,0.7,25.0,NORMAL
1978,4567068855431,19997891,2109,0,0.7,25.0,NORMAL
1979,4567088855577,20000146,146,0,0.7,25.0,NORMAL
1980,4567108958656,20103079,103079,0,0.7,25.0,NORMAL
1981,4567128845708,19887052,112948,0,0.7,25.0,NORMAL
1982,4567148855943,20010235,10235,0,0.7,25.0,NORMAL
1983,4567168856849,20000906,906,0,0.7,25.0,NORMAL
1984,4567188861183,20004334,4334,0,0.7,25.0,NORMAL
1985,4567208851019,19989836,10164,0,0.7,25.0,NORMAL
1986,4567228851304,20000285,285,0,0.7,25.0,NORMAL
1987,4567248849837,19998533,1467,0,0.7,25.0,NORMAL
1988,4567268850323,20000486,486,0,0.7,25.0,NORMAL
1989,4567288850097,19999774,226,0,0.7,25.0,NORMAL
1990,4567308850363,20000266,266,0,0.7,25.0,NORMAL
1991,4567328850258,19999895,105,0,0.7,25.0,NORMAL
1992,4567348850032,19999774,226,0,0.7,25.0,NORMAL
1993,4567368850018,19999986,14,0,0.7,25.0,NORMAL
1994,4567388853189,20003171,3171,0,0.7,25.0,NORMAL
1995,4567408850329,19997140,2860,0,0.7,25.0,NORMAL
1996,4567428851245,20000916,916,0,0.7,25.0,NORMAL
1997,4567448850169,19998924,1076,0,0.7,25.0,NORMAL
1998,4567468852408,20002239,2239,0,0.7,25.0,NORMAL
1999,4567488849588,19997180,2820,0,0.7,25.0,NORMAL
2000,4567508858610,20009022,9022,0,0.7,25.0,NORMAL
2001,4567528849027,19990417,9583,0,0.7,25.0,NORMAL
2002,4567548850585,20001558,1558,0,0.7,25.0,NORMAL
2003,4567568850039,19999454,546,0,0.7,25.0,NORMAL
2004,4567588850294,20000255,255,0,0.7,25.0,NORMAL
2005,4567608849999,19999705,295,0,0.7,25.0,NORMAL
2006,4567628854593,20004594,4594,0,0.7,25.0,NORMAL
2007,4567648854878,20000285,285,0,0.7,25.0,NORMAL
2008,4567668856326,20001448,1448,0,0.7,25.0,NORMAL
2009,4567688856131,19999805,195,0,0.7,25.0,NORMAL
2010,4567708855855,19999724,276,0,0.7,25.0,NORMAL
2011,4567728946341,20090486,90486,0,0.7,25.0,NORMAL
2012,4567748856216,19909875,90125,0,0.7,25.0,NORMAL
2013,4567768854899,19998683,1317,0,0.7,25.0,NORMAL
2014,4567788856537,20001638,1638,0,0.7,25.0,NORMAL
2015,4567808857444,20000907,907,0,0.7,25.0,NORMAL
2016,4567828843533,19986089,13911,0,0.7,25.0,NORMAL
2017,4567848857644,20014111,14111,0,0.7,25.0,NORMAL
2018,4567868856157,19998513,1487,0,0.7,25.0,NORMAL
2019,4567888855441,19999284,716,0,0.7,25.0,NORMAL
2020,4567908857500,20002059,2059,0,0.7,25.0,NORMAL
2021,4567928857284,19999784,216,0,0.7,25.0,NORMAL
2022,4567948856498,19999214,786,0,0.7,25.0,NORMAL
2023,4567968856713,20000215,215,0,0.7,25.0,NORMAL
2024,4567988855937,19999224,776,0,0.7,25.0,NORMAL
2025,4568008857645,20001708,1708,0,0.7,25.0,NORMAL
2026,4568028848613,19990968,9032,0,0.7,25.0,NORMAL
2027,4568048845032,19996419,3581,0,0.7,25.0,NORMAL
2028,4568068843985,19998953,1047,0,0.7,25.0,NORMAL
2029,4568088856533,20012548,12548,0,0.7,25.0,NORMAL
2030,4568108857180,20000647,647,0,0.7,25.0,NORMAL
2031,4568128859659,20002479,2479,0,0.7,25.0,NORMAL
2032,4568148860907,20001248,1248,0,0.7,25.0,NORMAL
2033,4568168857315,19996408,3592,0,0.7,25.0,NORMAL
2034,4568188856439,19999124,876,0,0.7,25.0,NORMAL
2035,4568208847016,19990577,9423,0,0.7,25.0,NORMAL
2036,4568228859725,20012709,12709,0,0.7,25.0,NORMAL
2037,4568248861684,20001959,1959,0,0.7,25.0,NORMAL
2038,4568268850708,19989024,10976,0,0.7,25.0,NORMAL
2039,4568288845604,19994896,5104,0,0.7,25.0,NORMAL
2040,4568308843264,19997660,2340,0,0.7,25.0,NORMAL
2041,4568328857586,20014322,14322,0,0.7,25.0,NORMAL
2042,4568348879503,20021917,21917,0,0.7,25.0,NORMAL
2043,4568368856645,19977142,22858,0,0.7,25.0,NORMAL
2044,4568388856059,19999414,586,0,0.7,25.0,NORMAL
2045,4568408856334,20000275,275,0,0.7,25.0,NORMAL
2046,4568428857311,20000977,977,0,0.7,25.0,NORMAL
2047,4568448858158,20000847,847,0,0.7,25.0,NORMAL
2048,4568468846652,19988494,11506,0,0.7,25.0,NORMAL
2049,4568488843040,19996388,3612,0,0.7,25.0,NORMAL
2050,4568508856220,20013180,13180,0,0.7,25.0,NORMAL
2051,4568528857157,20000937,937,0,0.7,25.0,NORMAL
2052,4568548857272,20000115,115,0,0.7,25.0,NORMAL
2053,4568568859782,20002510,2510,0,0.7,25.0,NORMAL
2054,4568588853425,19993643,6357,0,0.7,25.0,NORMAL
2055,4568608859191,20005766,5766,0,0.7,25.0,NORMAL
2056,4568628856431,19997240,2760,0,0.7,25.0,NORMAL
2057,4568648855684,19999253,747,0,0.7,25.0,NORMAL
2058,4568668857874,20002190,2190,0,0.7,25.0,NORMAL
2059,4568688856296,19998422,1578,0,0.7,25.0,NORMAL
2060,4568708856751,20000455,455,0,0.7,25.0,NORMAL
2061,4568728843321,19986570,13430,0,0.7,25.0,NORMAL
2062,4568748843347,20000026,26,0,0.7,25.0,NORMAL
2063,4568768843332,19999985,15,0,0.7,25.0,NORMAL
2064,4568788862152,20018820,18820,0,0.7,25.0,NORMAL
2065,4568808844484,19982332,17668,0,0.7,25.0,NORMAL
2066,4568828857894,20013410,13410,0,0.7,25.0,NORMAL
2067,4568848856397,19998503,1497,0,0.7,25.0,NORMAL
2068,4568868857504,20001107,1107,0,0.7,25.0,NORMAL
2069,4568888857429,19999925,75,0,0.7,25.0,NORMAL
2070,4568908856392,19998963,1037,0,0.7,25.0,NORMAL
2071,4568928856868,20000476,476,0,0.7,25.0,NORMAL
2072,4568948856602,19999734,266,0,0.7,25.0,NORMAL
2073,4568968844425,19987823,12177,0,0.7,25.0,NORMAL
2074,4568988854989,20010564,10564,0,0.7,25.0,NORMAL
2075,4569008846448,19991459,8541,0,0.7,25.0,NORMAL
2076,4569028858877,20012429,12429,0,0.7,25.0,NORMAL
2077,4569048845267,19986390,13610,0,0.7,25.0,NORMAL
2078,4569068856954,20011687,11687,0,0.7,25.0,NORMAL
2079,4569088857951,20000997,997,0,0.7,25.0,NORMAL
2080,4569108858637,20000686,686,0,0.7,25.0,NORMAL
2081,4569128862840,20004203,4203,0,0.7,25.0,NORMAL
2082,4569148844420,19981580,18420,0,0.7,25.0,NORMAL
2083,4569168843875,19999455,545,0,0.7,25.0,NORMAL
2084,4569188844000,20000125,125,0,0.7,25.0,NORMAL
2085,4569208846740,20002740,2740,0,0.7,25.0,NORMAL
2086,4569228850793,20004053,4053,0,0.7,25.0,NORMAL
2087,4569248857450,20006657,6657,0,0.7,25.0,NORMAL
2088,4569268857415,19999965,35,0,0.7,25.0,NORMAL
2089,4569288856459,19999044,956,0,0.7,25.0,NORMAL
2090,4569308856213,19999754,246,0,0.7,25.0,NORMAL
2091,4569328857050,20000837,837,0,0.7,25.0,NORMAL
2092,4569348856765,19999715,285,0,0.7,25.0,NORMAL
2093,4569368855417,19998652,1348,0,0.7,25.0,NORMAL
2094,4569388855883,20000466,466,0,0.7,25.0,NORMAL
2095,4569408856560,20000677,677,0,0.7,25.0,NORMAL
2096,4569428856745,20000185,185,0,0.7,25.0,NORMAL
2097,4569448857672,20000927,927,0,0.7,25.0,NORMAL
2098,4569468856575,19998903,1097,0,0.7,25.0,NORMAL
2099,4569488856219,19999644,356,0,0.7,25.0,NORMAL
2100,4569508857116,20000897,897,0,0.7,25.0,NORMAL
2101,4569528857382,20000266,266,0,0.7,25.0,NORMAL
2102,4569548844172,19986790,13210,0,0.7,25.0,NORMAL
2103,4569568857783,20013611,13611,0,0.7,25.0,NORMAL
2104,4569588856205,19998422,1578,0,0.7,25.0,NORMAL
2105,4569608856851,20000646,646,0,0.7,25.0,NORMAL
2106,4569628844162,19987311,12689,0,0.7,25.0,NORMAL
2107,4569648860218,20016056,16056,0,0.7,25.0,NORMAL
2108,4569668856456,19996238,3762,0,0.7,25.0,NORMAL
2109,4569688856561,20000105,105,0,0.7,25.0,NORMAL
2110,4569708857117,20000556,556,0,0.7,25.0,NORMAL
2111,4569728917055,20059938,59938,0,0.7,25.0,NORMAL
2112,4569748856756,19939701,60299,0,0.7,25.0,NORMAL
2113,4569768856391,19999635,365,0,0.7,25.0,NORMAL
2114,4569788857488,20001097,1097,0,0.7,25.0,NORMAL
2115,4569808855078,19997590,2410,0,0.7,25.0,NORMAL
2116,4569828857408,20002330,2330,0,0.7,25.0,NORMAL
2117,4569848856411,19999003,997,0,0.7,25.0,NORMAL
2118,4569868855525,19999114,886,0,0.7,25.0,NORMAL
2119,4569888858195,20002670,2670,0,0.7,25.0,NORMAL
2120,4569908856477,19998282,1718,0,0.7,25.0,NORMAL
2121,4569928856783,20000306,306,0,0.7,25.0,NORMAL
2122,4569948898286,20041503,41503,0,0.7,25.0,NORMAL
2123,4569968856222,19957936,42064,0,0.7,25.0,NORMAL
2124,4569988857770,20001548,1548,0,0.7,25.0,NORMAL
2125,4570008857935,20000165,165,0,0.7,25.0,NORMAL
2126,4570028843743,19985808,14192,0,0.7,25.0,NORMAL
2127,4570048858095,20014352,14352,0,0.7,25.0,NORMAL
2128,4570068847911,19989816,10184,0,0.7,25.0,NORMAL
2129,4570088845582,19997671,2329,0,0.7,25.0,NORMAL
2130,4570108843784,19998202,1798,0,0.7,25.0,NORMAL
2131,4570128843578,19999794,206,0,0.7,25.0,NORMAL
2132,4570148856919,20013341,13341,0,0.7,25.0,NORMAL
2133,4570168856583,19999664,336,0,0.7,25.0,NORMAL
2134,4570188856157,19999574,426,0,0.7,25.0,NORMAL
2135,4570208857836,20001679,1679,0,0.7,25.0,NORMAL
2136,4570228846469,19988633,11367,0,0.7,25.0,NORMAL
2137,4570248857195,20010726,10726,0,0.7,25.0,NORMAL
2138,4570268857150,19999955,45,0,0.7,25.0,NORMAL
2139,4570288856654,19999504,496,0,0.7,25.0,NORMAL
2140,4570308856168,19999514,486,0,0.7,25.0,NORMAL
2141,4570328857435,20001267,1267,0,0.7,25.0,NORMAL
2142,4570348857360,19999925,75,0,0.7,25.0,NORMAL
2143,4570368856834,19999474,526,0,0.7,25.0,NORMAL
2144,4570388854525,19997691,2309,0,0.7,25.0,NORMAL
2145,4570408856504,20001979,1979,0,0.7,25.0,NORMAL
2146,4570428856178,19999674,326,0,0.7,25.0,NORMAL
2147,4570448857766,20001588,1588,0,0.7,25.0,NORMAL
2148,4570468856709,19998943,1057,0,0.7,25.0,NORMAL
2149,4570488858057,20001348,1348,0,0.7,25.0,NORMAL
2150,4570508857040,19998983,1017,0,0.7,25.0,NORMAL
2151,4570528843540,19986500,13500,0,0.7,25.0,NORMAL
2152,4570548856389,20012849,12849,0,0.7,25.0,NORMAL
2153,4570568858028,20001639,1639,0,0.7,25.0,NORMAL
2154,4570588855277,19997249,2751,0,0.7,25.0,NORMAL
2155,4570608846666,19991389,8611,0,0.7,25.0,NORMAL
2156,4570628856780,20010114,10114,0,0.7,25.0,NORMAL
2157,4570648855443,19998663,1337,0,0.7,25.0,NORMAL
2158,4570668856159,20000716,716,0,0.7,25.0,NORMAL
2159,4570688855854,19999695,305,0,0.7,25.0,NORMAL
2160,4570708857622,20001768,1768,0,0.7,25.0,NORMAL
2161,4570728855634,19998012,1988,0,0.7,25.0,NORMAL
2162,4570748854897,19999263,737,0,0.7,25.0,NORMAL
2163,4570768856044,20001147,1147,0,0.7,25.0,NORMAL
2164,4570788843426,19987382,12618,0,0.7,25.0,NORMAL
2165,4570808857537,20014111,14111,0,0.7,25.0,NORMAL
2166,4570828845530,19987993,12007,0,0.7,25.0,NORMAL
2167,4570848858549,20013019,13019,0,0.7,25.0,NORMAL
2168,4570868855859,19997310,2690,0,0.7,25.0,NORMAL
2169,4570888860082,20004223,4223,0,0.7,25.0,NORMAL
2170,4570908857363,19997281,2719,0,0.7,25.0,NORMAL
2171,4570928843802,19986439,13561,0,0.7,25.0,NORMAL
2172,4570948857102,20013300,13300,0,0.7,25.0,NORMAL
2173,4570968857167,20000065,65,0,0.7,25.0,NORMAL
2174,4570988855419,19998252,1748,0,0.7,25.0,NORMAL
2175,4571008843812,19988393,11607,0,0.7,25.0,NORMAL
2176,4571028843807,19999995,5,0,0.7,25.0,NORMAL
2177,4571048856627,20012820,12820,0,0.7,25.0,NORMAL
2178,4571068856612,19999985,15,0,0.7,25.0,NORMAL
2179,4571088855605,19998993,1007,0,0.7,25.0,NORMAL
2180,4571108857674,20002069,2069,0,0.7,25.0,NORMAL
2181,4571128845165,19987491,12509,0,0.7,25.0,NORMAL
2182,4571148856622,20011457,11457,0,0.7,25.0,NORMAL
2183,4571168856988,20000366,366,0,0.7,25.0,NORMAL
2184,4571188855520,19998532,1468,0,0.7,25.0,NORMAL
2185,4571208844053,19988533,11467,0,0.7,25.0,NORMAL
2186,4571228856732,20012679,12679,0,0.7,25.0,NORMAL
2187,4571248856677,19999945,55,0,0.7,25.0,NORMAL
2188,4571268856592,19999915,85,0,0.7,25.0,NORMAL
2189,4571288857810,20001218,1218,0,0.7,25.0,NORMAL
2190,4571308857294,19999484,516,0,0.7,25.0,NORMAL
2191,4571328855475,19998181,1819,0,0.7,25.0,NORMAL
2192,4571348856723,20001248,1248,0,0.7,25.0,NORMAL
2193,4571368856487,19999764,236,0,0.7,25.0,NORMAL
2194,4571388855881,19999394,606,0,0.7,25.0,NORMAL
2195,4571408843483,19987602,12398,0,0.7,25.0,NORMAL
2196,4571428843638,20000155,155,0,0.7,25.0,NORMAL
2197,4571448856387,20012749,12749,0,0.7,25.0,NORMAL
2198,4571468855361,19998974,1026,0,0.7,25.0,NORMAL
2199,4571488857079,20001718,1718,0,0.7,25.0,NORMAL
2200,4571508859118,20002039,2039,0,0.7,25.0,NORMAL
2201,4571528909828,20050710,50710,0,0.7,25.0,NORMAL
2202,4571548855972,19946144,53856,0,0.7,25.0,NORMAL
2203,4571568856528,20000556,556,0,0.7,25.0,NORMAL
2204,4571588859749,20003221,3221,0,0.7,25.0,NORMAL
2205,4571608848343,19988594,11406,0,0.7,25.0,NORMAL
2206,4571628843619,19995276,4724,0,0.7,25.0,NORMAL
2207,4571648843374,19999755,245,0,0.7,25.0,NORMAL
2208,4571668844451,20001077,1077,0,0.7,25.0,NORMAL
2209,4571688867930,20023479,23479,0,0.7,25.0,NORMAL
2210,4571708859570,19991640,8360,0,0.7,25.0,NORMAL
2211,4571728851029,19991459,8541,0,0.7,25.0,NORMAL
2212,4571748881742,20030713,30713,0,0.7,25.0,NORMAL
2213,4571768866378,19984636,15364,0,0.7,25.0,NORMAL
2214,4571788850974,19984596,15404,0,0.7,25.0,NORMAL
2215,4571808852662,20001688,1688,0,0.7,25.0,NORMAL
2216,4571828849662,19997000,3000,0,0.7,25.0,NORMAL
2217,4571848850869,20001207,1207,0,0.7,25.0,NORMAL
2218,4571868859560,20008691,8691,0,0.7,25.0,NORMAL
2219,4571888848956,19989396,10604,0,0.7,25.0,NORMAL
2220,4571908857366,20008410,8410,0,0.7,25.0,NORMAL
2221,4571928851070,19993704,6296,0,0.7,25.0,NORMAL
2222,4571948851425,20000355,355,0,0.7,25.0,NORMAL
2223,4571968846010,19994585,5415,0,0.7,25.0,NORMAL
2224,4571988856335,20010325,10325,0,0.7,25.0,NORMAL
2225,4572008856500,20000165,165,0,0.7,25.0,NORMAL
2226,4572028855794,19999294,706,0,0.7,25.0,NORMAL
2227,4572048856450,20000656,656,0,0.7,25.0,NORMAL
2228,4572068857928,20001478,1478,0,0.7,25.0,NORMAL
2229,4572088853234,19995306,4694,0,0.7,25.0,NORMAL
